"# Sensor Name: internal_sensor, Pin: 9, InfluxDB Org: thz_lab, InfluxDB Bucket: sensor_data"
date,time,temperature,humidity
2025-05-23,16:55:25,23.1,52.5
2025-05-23,16:55:55,23.2,60.1
2025-05-23,16:56:25,23.7,45.2
2025-05-23,16:56:55,23.5,42.8
2025-05-23,16:57:25,23.2,42.4
2025-05-23,16:57:55,22.9,42.4
2025-05-23,16:58:25,22.6,42.6
2025-05-23,16:58:55,22.4,42.7
2025-05-23,16:59:25,22.3,42.9
2025-05-23,16:59:55,22.1,43.1
2025-05-23,17:00:25,22.0,43.2
2025-05-23,17:00:55,21.9,43.4
2025-05-23,17:01:25,21.8,43.5
2025-05-23,17:01:55,21.7,43.6
2025-05-23,17:02:25,21.7,43.7
2025-05-23,17:02:55,21.6,43.9
2025-05-23,17:03:25,21.5,43.9
2025-05-23,17:03:55,21.5,44.0
2025-05-23,17:04:25,21.5,44.0
2025-05-23,17:04:55,21.4,44.1
2025-05-23,17:05:25,21.4,44.1
2025-05-23,17:05:55,21.4,44.2
2025-05-23,17:06:25,21.4,44.2
2025-05-23,17:06:55,21.3,44.3
2025-05-23,17:07:25,21.3,44.3
2025-05-23,17:07:57,21.3,44.3
2025-05-23,17:08:25,21.3,44.3
2025-05-23,17:08:55,21.3,44.3
2025-05-23,17:09:25,21.3,44.3
2025-05-23,17:09:55,21.3,44.4
2025-05-23,17:10:25,21.3,44.4
2025-05-23,17:10:55,21.3,44.3
2025-05-23,17:11:25,21.3,44.4
2025-05-23,17:11:55,21.2,44.4
2025-05-23,17:12:25,21.3,44.4
2025-05-23,17:12:57,21.2,44.4
2025-05-23,17:13:25,21.2,44.4
2025-05-23,17:13:55,21.2,44.4
2025-05-23,17:14:25,21.2,44.4
2025-05-23,17:14:57,21.3,44.4
2025-05-23,17:15:25,21.2,44.4
2025-05-23,17:15:55,21.2,44.4
2025-05-23,17:16:25,21.2,44.4
2025-05-23,17:16:55,21.2,44.4
2025-05-23,17:17:25,21.2,44.4
2025-05-23,17:17:55,21.2,44.4
2025-05-23,17:18:25,21.2,44.4
2025-05-23,17:18:55,21.2,44.4
2025-05-23,17:19:25,21.2,44.4
2025-05-23,17:19:55,21.2,44.4
2025-05-23,17:20:25,21.2,44.4
2025-05-23,17:20:55,21.2,44.4
2025-05-23,17:21:25,21.2,44.4
2025-05-23,17:21:55,21.2,44.4
2025-05-23,17:22:25,21.2,44.4
2025-05-23,17:22:55,21.3,44.4
2025-05-23,17:23:25,21.2,44.4
2025-05-23,17:23:55,21.2,44.4
2025-05-23,17:24:25,21.2,44.4
2025-05-23,17:24:55,21.2,44.3
2025-05-23,17:25:27,21.2,44.4
2025-05-23,17:25:57,21.2,44.4
2025-05-23,17:26:25,21.2,44.3
2025-05-23,17:26:55,21.2,44.3
2025-05-23,17:27:25,21.2,44.3
2025-05-23,17:27:55,21.2,44.3
2025-05-23,17:28:25,21.2,44.3
2025-05-23,17:28:55,21.2,44.3
2025-05-23,17:29:25,21.2,44.3
2025-05-23,17:29:55,21.2,44.3
2025-05-23,17:30:25,21.2,44.3
2025-05-23,17:30:55,21.2,44.3
2025-05-23,17:31:25,21.2,44.3
2025-05-23,17:31:55,21.2,44.3
2025-05-23,17:32:25,21.2,44.3
2025-05-23,17:32:55,21.2,44.3
2025-05-23,17:33:25,21.2,44.3
2025-05-23,17:33:55,21.2,44.3
2025-05-23,17:34:25,21.2,44.3
2025-05-23,17:34:57,21.2,44.3
2025-05-23,17:35:25,21.2,44.3
2025-05-23,17:35:55,21.2,44.3
2025-05-23,17:36:25,21.2,44.3
2025-05-23,17:36:55,21.2,44.3
2025-05-23,17:37:25,21.2,44.3
2025-05-23,17:37:55,21.2,44.3
2025-05-23,17:38:25,21.2,44.3
2025-05-23,17:38:55,21.2,44.3
2025-05-23,17:39:25,21.2,44.3
2025-05-23,17:39:55,21.2,44.3
