"# Sensor Name: internal_sensor, Pin: 9, InfluxDB Org: thz_lab, InfluxDB Bucket: sensor_data"
date,time,temperature,humidity
2025-04-01,00:00:27,22.3,46.2
2025-04-01,00:00:57,22.3,46.2
2025-04-01,00:01:27,22.3,46.2
2025-04-01,00:01:57,22.3,46.2
2025-04-01,00:02:27,22.3,46.3
2025-04-01,00:02:57,22.2,46.3
2025-04-01,00:03:27,22.2,46.1
2025-04-01,00:03:57,22.2,45.8
2025-04-01,00:04:27,22.2,46.1
2025-04-01,00:04:57,22.2,46.2
2025-04-01,00:05:27,22.2,45.9
2025-04-01,00:05:57,22.2,46.1
2025-04-01,00:06:27,22.3,46.1
2025-04-01,00:06:57,22.3,46.1
2025-04-01,00:07:27,22.3,46.1
2025-04-01,00:08:00,22.3,46.1
2025-04-01,00:08:27,22.3,46.1
2025-04-01,00:09:00,22.3,46.0
2025-04-01,00:09:27,22.3,45.9
2025-04-01,00:09:57,22.3,46.3
2025-04-01,00:10:27,22.3,46.1
2025-04-01,00:10:57,22.3,46.1
2025-04-01,00:11:27,22.3,46.1
2025-04-01,00:11:57,22.3,46.1
2025-04-01,00:12:27,22.3,46.2
2025-04-01,00:12:57,22.3,46.1
2025-04-01,00:13:27,22.3,45.9
2025-04-01,00:13:57,22.3,45.8
2025-04-01,00:14:27,22.3,45.9
2025-04-01,00:14:57,22.3,45.9
2025-04-01,00:15:27,22.3,46.0
2025-04-01,00:15:57,22.3,46.1
2025-04-01,00:16:27,22.2,46.2
2025-04-01,00:16:57,22.2,46.1
2025-04-01,00:17:27,22.2,46.1
2025-04-01,00:17:57,22.2,46.0
2025-04-01,00:18:27,22.2,46.1
2025-04-01,00:18:57,22.2,46.1
2025-04-01,00:19:27,22.2,46.1
2025-04-01,00:20:00,22.1,46.0
2025-04-01,00:20:27,22.2,46.0
2025-04-01,00:20:57,22.1,46.0
2025-04-01,00:21:27,22.1,46.0
2025-04-01,00:21:57,22.1,46.0
2025-04-01,00:22:27,22.1,46.1
2025-04-01,00:22:57,22.1,46.0
2025-04-01,00:23:27,22.1,46.0
2025-04-01,00:23:57,22.1,46.0
2025-04-01,00:24:27,22.1,46.0
2025-04-01,00:24:57,22.1,45.9
2025-04-01,00:25:27,22.1,45.9
2025-04-01,00:25:57,22.1,45.9
2025-04-01,00:26:27,22.1,45.9
2025-04-01,00:26:57,22.1,45.9
2025-04-01,00:27:27,22.1,45.9
2025-04-01,00:27:57,22.1,45.8
2025-04-01,00:28:27,22.1,45.9
2025-04-01,00:28:57,22.1,45.8
2025-04-01,00:29:27,22.1,45.8
2025-04-01,00:29:57,22.1,45.8
2025-04-01,00:30:27,22.1,45.8
2025-04-01,00:30:57,22.1,45.8
2025-04-01,00:31:30,22.1,45.8
2025-04-01,00:31:57,22.1,45.8
2025-04-01,00:32:27,22.1,45.8
2025-04-01,00:32:57,22.1,45.8
2025-04-01,00:33:27,22.1,45.8
2025-04-01,00:33:57,22.1,45.8
2025-04-01,00:34:27,22.1,45.8
2025-04-01,00:34:57,22.0,45.8
2025-04-01,00:35:27,22.1,45.8
2025-04-01,00:35:57,22.1,46.0
2025-04-01,00:36:27,22.1,45.8
2025-04-01,00:36:57,22.1,45.9
2025-04-01,00:37:27,22.2,45.8
2025-04-01,00:37:57,22.2,45.7
2025-04-01,00:38:27,22.2,45.6
2025-04-01,00:38:57,22.2,45.5
2025-04-01,00:39:27,22.2,45.6
2025-04-01,00:39:57,22.2,45.6
2025-04-01,00:40:27,22.3,45.6
2025-04-01,00:40:57,22.3,45.6
2025-04-01,00:41:27,22.3,45.7
2025-04-01,00:41:57,22.3,45.5
2025-04-01,00:42:27,22.3,45.4
2025-04-01,00:42:57,22.4,45.6
2025-04-01,00:43:27,22.4,45.5
2025-04-01,00:43:57,22.4,45.4
2025-04-01,00:44:27,22.4,45.4
2025-04-01,00:44:57,22.4,45.5
2025-04-01,00:45:27,22.4,45.5
2025-04-01,00:45:57,22.4,45.6
2025-04-01,00:46:27,22.4,45.6
2025-04-01,00:46:57,22.4,45.5
2025-04-01,00:47:27,22.4,45.3
2025-04-01,00:47:57,22.4,45.4
2025-04-01,00:48:27,22.4,45.4
2025-04-01,00:48:57,22.5,45.4
2025-04-01,00:49:27,22.5,45.2
2025-04-01,00:49:57,22.4,45.2
2025-04-01,00:50:27,22.5,45.2
2025-04-01,00:50:57,22.5,45.3
2025-04-01,00:51:27,22.4,45.2
2025-04-01,00:51:57,22.4,45.2
2025-04-01,00:52:30,22.4,44.1
2025-04-01,00:52:57,22.4,43.9
2025-04-01,00:53:27,22.3,43.0
2025-04-01,00:53:57,22.1,42.1
2025-04-01,00:54:27,21.9,41.8
2025-04-01,00:54:57,21.8,42.1
2025-04-01,00:55:27,21.7,41.8
2025-04-01,00:55:57,21.5,41.6
2025-04-01,00:56:27,21.3,41.7
2025-04-01,00:56:57,21.2,41.8
2025-04-01,00:57:27,21.0,41.9
2025-04-01,00:57:57,21.0,41.9
2025-04-01,00:58:27,20.9,41.7
2025-04-01,00:58:57,20.9,41.7
2025-04-01,00:59:27,20.8,41.6
2025-04-01,00:59:57,20.8,42.0
2025-04-01,01:00:27,20.8,41.8
2025-04-01,01:00:57,20.8,41.6
2025-04-01,01:01:27,20.7,41.5
2025-04-01,01:01:57,20.7,41.4
2025-04-01,01:02:27,20.7,41.4
2025-04-01,01:02:57,20.6,41.1
2025-04-01,01:03:27,20.6,41.2
2025-04-01,01:03:57,20.5,41.1
2025-04-01,01:04:27,20.4,41.0
2025-04-01,01:04:57,20.4,41.1
2025-04-01,01:05:27,20.3,41.2
2025-04-01,01:05:57,20.3,41.3
2025-04-01,01:06:27,20.3,41.1
2025-04-01,01:06:57,20.3,41.1
2025-04-01,01:07:27,20.3,41.5
2025-04-01,01:07:57,20.4,42.6
2025-04-01,01:08:27,20.5,43.8
2025-04-01,01:08:57,20.6,42.7
2025-04-01,01:09:27,20.8,42.7
2025-04-01,01:09:57,20.9,42.9
2025-04-01,01:10:27,21.0,43.1
2025-04-01,01:10:57,21.1,43.3
2025-04-01,01:11:27,21.3,43.1
2025-04-01,01:11:57,21.3,43.3
2025-04-01,01:12:27,21.4,43.1
2025-04-01,01:12:57,21.5,43.4
2025-04-01,01:13:27,21.6,42.9
2025-04-01,01:13:57,21.6,43.0
2025-04-01,01:14:27,21.7,43.1
2025-04-01,01:14:57,21.7,43.1
2025-04-01,01:15:27,21.8,43.0
2025-04-01,01:15:57,21.8,43.1
2025-04-01,01:16:27,21.8,43.0
2025-04-01,01:16:57,21.9,43.0
2025-04-01,01:17:30,21.9,42.8
2025-04-01,01:17:57,21.9,42.8
2025-04-01,01:18:27,21.9,42.6
2025-04-01,01:18:57,22.0,42.9
2025-04-01,01:19:27,22.0,43.1
2025-04-01,01:19:57,22.0,43.2
2025-04-01,01:20:27,22.0,42.9
2025-04-01,01:20:57,22.1,43.0
2025-04-01,01:21:27,22.1,43.0
2025-04-01,01:21:57,22.1,42.9
2025-04-01,01:22:27,22.1,43.1
2025-04-01,01:22:57,22.1,42.9
2025-04-01,01:23:27,22.1,42.9
2025-04-01,01:24:00,22.1,43.0
2025-04-01,01:24:27,22.2,42.9
2025-04-01,01:24:57,22.2,43.0
2025-04-01,01:25:27,22.1,43.0
2025-04-01,01:25:57,22.1,43.1
2025-04-01,01:26:27,22.1,43.3
2025-04-01,01:26:57,22.1,43.3
2025-04-01,01:27:27,22.1,43.3
2025-04-01,01:27:57,22.1,43.3
2025-04-01,01:28:30,22.1,43.1
2025-04-01,01:28:57,22.1,43.1
2025-04-01,01:29:27,22.1,43.4
2025-04-01,01:29:57,22.1,43.5
2025-04-01,01:30:27,22.1,43.5
2025-04-01,01:30:57,22.1,43.6
2025-04-01,01:31:27,22.1,43.6
2025-04-01,01:31:57,22.1,43.5
2025-04-01,01:32:27,22.1,43.5
2025-04-01,01:32:57,22.1,43.6
2025-04-01,01:33:27,22.1,43.6
2025-04-01,01:33:57,22.1,43.4
2025-04-01,01:34:27,22.1,43.5
2025-04-01,01:34:57,22.1,43.5
2025-04-01,01:35:27,22.1,43.6
2025-04-01,01:35:57,22.1,43.4
2025-04-01,01:36:27,22.1,43.6
2025-04-01,01:36:57,22.1,43.0
2025-04-01,01:37:27,22.1,43.1
2025-04-01,01:37:57,22.1,43.0
2025-04-01,01:38:27,22.2,43.0
2025-04-01,01:38:57,22.1,42.9
2025-04-01,01:39:27,22.2,43.1
2025-04-01,01:39:57,22.2,42.9
2025-04-01,01:40:27,22.2,43.0
2025-04-01,01:40:57,22.2,42.9
2025-04-01,01:41:27,22.2,42.9
2025-04-01,01:41:57,22.2,42.9
2025-04-01,01:42:27,22.2,43.0
2025-04-01,01:42:57,22.2,43.0
2025-04-01,01:43:27,22.2,42.9
2025-04-01,01:43:57,22.2,42.9
2025-04-01,01:44:27,22.2,43.1
2025-04-01,01:44:57,22.2,43.0
2025-04-01,01:45:27,22.2,43.1
2025-04-01,01:45:57,22.2,43.0
2025-04-01,01:46:27,22.2,43.1
2025-04-01,01:46:57,22.2,42.9
2025-04-01,01:47:27,22.2,43.1
2025-04-01,01:47:57,22.2,43.0
2025-04-01,01:48:27,22.2,43.0
2025-04-01,01:48:57,22.2,43.1
2025-04-01,01:49:27,22.2,43.1
2025-04-01,01:49:57,22.2,43.0
2025-04-01,01:50:27,22.2,43.1
2025-04-01,01:50:57,22.2,43.1
2025-04-01,01:51:27,22.2,43.0
2025-04-01,01:51:57,22.2,42.9
2025-04-01,01:52:30,22.2,43.0
2025-04-01,01:52:57,22.2,43.0
2025-04-01,01:53:27,22.2,43.1
2025-04-01,01:53:57,22.2,43.0
2025-04-01,01:54:27,22.2,42.9
2025-04-01,01:54:57,22.2,43.0
2025-04-01,01:55:27,22.2,43.0
2025-04-01,01:55:57,22.2,43.0
2025-04-01,01:56:27,22.2,43.0
2025-04-01,01:56:57,22.2,43.1
2025-04-01,01:57:27,22.2,43.2
2025-04-01,01:57:57,22.2,43.3
2025-04-01,01:58:27,22.2,43.2
2025-04-01,01:58:57,22.2,43.2
2025-04-01,01:59:27,22.2,43.2
2025-04-01,01:59:57,22.2,43.2
2025-04-01,02:00:27,22.2,43.3
2025-04-01,02:00:57,22.2,43.2
2025-04-01,02:01:27,22.2,43.2
2025-04-01,02:01:57,22.2,43.2
2025-04-01,02:02:27,22.2,43.4
2025-04-01,02:02:57,22.2,43.4
2025-04-01,02:03:27,22.2,43.3
2025-04-01,02:03:57,22.2,43.4
2025-04-01,02:04:27,22.2,43.4
2025-04-01,02:04:57,22.2,43.3
2025-04-01,02:05:27,22.2,43.3
2025-04-01,02:05:57,22.2,43.3
2025-04-01,02:06:27,22.2,43.5
2025-04-01,02:06:57,22.2,43.6
2025-04-01,02:07:27,22.2,43.3
2025-04-01,02:07:57,22.2,43.5
2025-04-01,02:08:27,22.2,43.3
2025-04-01,02:08:57,22.2,43.4
2025-04-01,02:09:27,22.2,43.3
2025-04-01,02:09:57,22.2,43.3
2025-04-01,02:10:27,22.2,43.4
2025-04-01,02:10:57,22.2,43.5
2025-04-01,02:11:27,22.2,43.6
2025-04-01,02:11:57,22.2,43.4
2025-04-01,02:12:27,22.2,43.3
2025-04-01,02:12:57,22.2,43.5
2025-04-01,02:13:27,22.2,43.3
2025-04-01,02:13:57,22.2,43.4
2025-04-01,02:14:27,22.3,43.3
2025-04-01,02:14:57,22.3,43.3
2025-04-01,02:15:27,22.3,43.3
2025-04-01,02:15:57,22.3,43.2
2025-04-01,02:16:27,22.3,43.2
2025-04-01,02:16:57,22.3,43.3
2025-04-01,02:17:27,22.3,43.2
2025-04-01,02:17:57,22.3,43.3
2025-04-01,02:18:27,22.3,43.3
2025-04-01,02:18:57,22.3,43.4
2025-04-01,02:19:27,22.3,43.3
2025-04-01,02:19:57,22.3,43.3
2025-04-01,02:20:27,22.3,43.4
2025-04-01,02:20:57,22.3,43.3
2025-04-01,02:21:27,22.3,43.3
2025-04-01,02:21:57,22.3,43.5
2025-04-01,02:22:27,22.3,43.3
2025-04-01,02:22:57,22.3,43.3
2025-04-01,02:23:27,22.3,43.3
2025-04-01,02:23:57,22.3,43.3
2025-04-01,02:24:27,22.3,43.3
2025-04-01,02:24:57,22.3,43.3
2025-04-01,02:25:27,22.3,43.3
2025-04-01,02:25:57,22.3,43.5
2025-04-01,02:26:27,22.3,43.5
2025-04-01,02:26:57,22.3,43.4
2025-04-01,02:27:27,22.3,43.3
2025-04-01,02:27:57,22.4,43.3
2025-04-01,02:28:27,22.3,43.3
2025-04-01,02:28:57,22.3,43.4
2025-04-01,02:29:27,22.4,43.4
2025-04-01,02:29:57,22.3,43.6
2025-04-01,02:30:27,22.3,43.6
2025-04-01,02:30:57,22.3,43.6
2025-04-01,02:31:27,22.3,43.5
2025-04-01,02:32:00,22.3,43.6
2025-04-01,02:32:27,22.3,43.5
2025-04-01,02:32:57,22.3,43.6
2025-04-01,02:33:27,22.3,43.6
2025-04-01,02:33:57,22.3,43.7
2025-04-01,02:34:27,22.3,43.7
2025-04-01,02:34:57,22.3,43.7
2025-04-01,02:35:27,22.3,43.6
2025-04-01,02:35:57,22.3,43.6
2025-04-01,02:36:27,22.4,43.6
2025-04-01,02:36:57,22.3,43.5
2025-04-01,02:37:27,22.3,43.7
2025-04-01,02:37:57,22.3,43.6
2025-04-01,02:38:27,22.3,43.8
2025-04-01,02:38:57,22.3,43.8
2025-04-01,02:39:27,22.3,43.8
2025-04-01,02:39:57,22.3,43.6
2025-04-01,02:40:27,22.3,43.8
2025-04-01,02:40:57,22.3,43.9
2025-04-01,02:41:27,22.3,43.7
2025-04-01,02:41:57,22.3,43.7
2025-04-01,02:42:27,22.3,43.8
2025-04-01,02:42:57,22.3,43.8
2025-04-01,02:43:27,22.3,43.8
2025-04-01,02:43:57,22.3,43.9
2025-04-01,02:44:27,22.3,43.9
2025-04-01,02:44:57,22.2,43.9
2025-04-01,02:45:27,22.2,43.9
2025-04-01,02:45:57,22.2,43.9
2025-04-01,02:46:27,22.2,44.0
2025-04-01,02:46:57,22.2,44.0
2025-04-01,02:47:27,22.2,44.0
2025-04-01,02:47:57,22.2,44.0
2025-04-01,02:48:27,22.2,44.0
