"# Sensor Name: internal_sensor, Pin: 9, InfluxDB Org: thz_lab, InfluxDB Bucket: sensor_data"
date,time,temperature,humidity
2025-12-03,00:00:19,20.9,37.1
2025-12-03,00:00:49,20.9,37.2
2025-12-03,00:01:19,20.9,37.2
2025-12-03,00:01:49,20.9,37.1
2025-12-03,00:02:19,20.9,37.1
2025-12-03,00:02:49,20.9,37.1
2025-12-03,00:03:19,20.9,37.2
2025-12-03,00:03:49,20.9,37.1
2025-12-03,00:04:19,20.9,37.2
2025-12-03,00:04:49,20.9,37.2
2025-12-03,00:05:19,20.9,37.2
2025-12-03,00:05:49,20.9,37.1
2025-12-03,00:06:19,20.9,37.1
2025-12-03,00:06:49,20.9,37.2
2025-12-03,00:07:19,20.9,37.2
2025-12-03,00:07:49,20.9,37.2
2025-12-03,00:08:19,20.9,37.1
2025-12-03,00:08:49,20.9,37.2
2025-12-03,00:09:19,20.9,37.1
2025-12-03,00:09:49,20.9,37.2
2025-12-03,00:10:19,20.9,37.2
2025-12-03,00:10:49,20.9,37.1
2025-12-03,00:11:19,20.9,37.1
2025-12-03,00:11:49,20.9,37.1
2025-12-03,00:12:19,20.9,37.1
2025-12-03,00:12:49,20.9,37.2
2025-12-03,00:13:19,20.9,37.1
2025-12-03,00:13:49,20.9,37.1
2025-12-03,00:14:19,20.9,37.1
2025-12-03,00:14:49,20.9,37.1
2025-12-03,00:15:19,20.9,37.1
2025-12-03,00:15:49,20.9,37.1
2025-12-03,00:16:19,20.9,37.1
2025-12-03,00:16:49,20.9,37.1
2025-12-03,00:17:19,20.9,37.1
2025-12-03,00:17:49,20.9,37.1
2025-12-03,00:18:19,20.9,37.1
2025-12-03,00:18:49,20.9,37.1
2025-12-03,00:19:19,20.9,37.1
2025-12-03,00:19:49,20.9,37.1
2025-12-03,01:20:19,20.9,37.0
2025-12-03,01:20:49,20.9,37.0
2025-12-03,01:21:19,20.9,37.0
2025-12-03,01:21:49,20.9,37.0
2025-12-03,01:22:19,20.9,37.0
2025-12-03,01:22:49,20.9,37.0
2025-12-03,01:23:19,20.9,37.0
2025-12-03,01:23:49,20.9,37.0
2025-12-03,01:24:19,20.9,37.0
2025-12-03,01:24:49,20.9,37.0
2025-12-03,01:25:19,20.9,37.0
2025-12-03,01:25:49,20.9,37.0
2025-12-03,01:26:19,20.9,37.0
2025-12-03,01:26:49,20.9,37.0
2025-12-03,01:27:19,20.9,37.0
2025-12-03,01:27:49,20.8,37.0
2025-12-03,01:28:19,20.9,37.0
2025-12-03,01:28:49,20.9,37.0
2025-12-03,01:29:19,20.9,37.0
2025-12-03,01:29:51,20.9,37.0
2025-12-03,01:30:19,20.9,37.0
2025-12-03,01:30:51,20.9,37.0
2025-12-03,01:31:19,20.9,36.9
2025-12-03,01:31:49,20.9,36.9
2025-12-03,01:32:19,20.9,37.0
2025-12-03,01:32:49,20.9,37.0
2025-12-03,01:33:19,20.9,37.0
2025-12-03,01:33:49,20.9,37.0
2025-12-03,01:34:19,20.9,37.0
2025-12-03,01:34:49,20.9,37.0
2025-12-03,01:35:19,20.8,37.0
2025-12-03,01:35:49,20.9,37.0
2025-12-03,01:36:19,20.9,37.0
2025-12-03,01:36:49,20.9,37.0
2025-12-03,01:37:19,20.9,37.0
2025-12-03,01:37:49,20.9,37.0
2025-12-03,01:38:19,20.9,36.9
2025-12-03,01:38:49,20.8,37.0
2025-12-03,01:39:19,20.9,37.0
2025-12-03,01:39:49,20.9,36.9
2025-12-03,01:40:19,20.9,37.0
2025-12-03,01:40:49,20.9,37.0
2025-12-03,01:41:19,20.9,37.0
2025-12-03,01:41:49,20.9,37.0
2025-12-03,01:42:19,20.9,36.9
2025-12-03,01:42:49,20.9,37.0
2025-12-03,01:43:19,20.9,37.0
2025-12-03,01:43:49,20.9,37.0
2025-12-03,01:44:19,20.9,37.0
2025-12-03,01:44:49,20.9,37.0
2025-12-03,01:45:19,20.9,37.0
2025-12-03,01:45:49,20.9,37.0
2025-12-03,01:46:19,20.9,37.0
2025-12-03,01:46:49,20.9,37.0
2025-12-03,01:47:19,20.9,37.0
2025-12-03,01:47:49,20.8,37.0
2025-12-03,01:48:19,20.9,37.0
2025-12-03,01:48:49,20.9,37.0
2025-12-03,01:49:19,20.9,36.9
2025-12-03,01:49:49,20.9,37.0
2025-12-03,01:50:19,20.9,36.9
2025-12-03,01:50:49,20.9,36.9
2025-12-03,01:51:19,20.9,36.9
2025-12-03,01:51:49,20.9,36.9
2025-12-03,01:52:19,20.9,36.9
2025-12-03,01:52:49,20.9,36.9
2025-12-03,01:53:19,20.9,36.9
2025-12-03,01:53:49,20.9,37.0
2025-12-03,01:54:21,20.9,36.9
2025-12-03,01:54:49,20.9,36.9
2025-12-03,01:55:19,20.9,36.9
2025-12-03,01:55:49,20.9,37.0
2025-12-03,01:56:19,20.9,37.0
2025-12-03,01:56:49,20.9,36.9
2025-12-03,01:57:19,20.9,36.9
2025-12-03,01:57:49,20.8,37.0
2025-12-03,01:58:19,20.9,36.9
2025-12-03,01:58:49,20.9,36.9
2025-12-03,01:59:19,20.8,36.9
2025-12-03,01:59:49,20.9,36.9
2025-12-03,02:20:19,20.9,36.9
2025-12-03,02:20:49,20.9,36.9
2025-12-03,02:21:19,20.9,36.9
2025-12-03,02:21:49,20.9,36.8
2025-12-03,02:22:19,20.9,36.9
2025-12-03,02:22:51,20.9,36.9
2025-12-03,02:23:19,20.9,36.9
2025-12-03,02:23:49,20.9,36.9
2025-12-03,02:24:19,20.9,36.9
2025-12-03,02:24:49,20.9,36.9
2025-12-03,02:25:19,20.9,36.9
2025-12-03,02:25:51,20.9,36.9
2025-12-03,02:26:19,20.9,36.9
2025-12-03,02:26:49,20.9,36.9
2025-12-03,02:27:19,20.9,36.9
2025-12-03,02:27:49,20.9,36.9
2025-12-03,02:28:19,20.9,36.9
2025-12-03,02:28:49,20.9,36.9
2025-12-03,02:29:19,20.9,36.9
2025-12-03,02:29:49,20.9,36.9
2025-12-03,02:30:19,20.9,36.9
2025-12-03,02:30:49,20.9,36.9
2025-12-03,02:31:19,20.9,36.9
2025-12-03,02:31:49,20.9,36.9
2025-12-03,02:32:19,20.9,36.9
2025-12-03,02:32:49,20.8,36.9
2025-12-03,02:33:19,20.9,36.9
2025-12-03,02:33:49,20.9,36.8
2025-12-03,02:34:19,20.9,36.8
2025-12-03,02:34:49,20.9,36.9
2025-12-03,02:35:19,20.9,36.9
2025-12-03,02:35:49,20.9,36.9
2025-12-03,02:36:19,20.9,36.8
2025-12-03,02:36:49,20.9,36.8
2025-12-03,02:37:19,20.9,36.8
2025-12-03,02:37:49,20.9,36.8
2025-12-03,02:38:19,20.9,36.8
