"# Sensor Name: internal_sensor, Pin: 9, InfluxDB Org: thz_lab, InfluxDB Bucket: sensor_data"
date,time,temperature,humidity
2025-06-24,00:00:25,21.3,50.3
2025-06-24,00:00:55,21.3,50.3
2025-06-24,00:01:25,21.3,50.4
2025-06-24,00:01:55,21.3,50.4
2025-06-24,00:02:25,21.3,50.4
2025-06-24,00:02:57,21.3,50.4
2025-06-24,00:03:25,21.3,50.4
2025-06-24,00:03:55,21.3,50.4
2025-06-24,00:04:25,21.3,50.4
2025-06-24,00:04:55,21.3,50.4
2025-06-24,00:05:25,21.3,50.4
2025-06-24,00:05:55,21.3,50.4
2025-06-24,00:06:25,21.3,50.4
2025-06-24,00:06:55,21.3,50.4
2025-06-24,00:07:25,21.3,50.4
2025-06-24,00:07:55,21.3,50.4
2025-06-24,00:08:25,21.3,50.4
2025-06-24,00:08:55,21.3,50.4
2025-06-24,00:09:25,21.3,50.4
2025-06-24,00:09:55,21.3,50.4
2025-06-24,00:10:25,21.3,50.4
2025-06-24,00:10:55,21.3,50.4
2025-06-24,00:11:25,21.3,50.4
2025-06-24,00:11:55,21.3,50.4
2025-06-24,00:12:25,21.3,50.5
2025-06-24,00:12:57,21.3,50.5
2025-06-24,00:13:27,21.3,50.4
2025-06-24,00:13:55,21.3,50.4
2025-06-24,00:14:25,21.3,50.5
2025-06-24,00:14:55,21.3,50.4
2025-06-24,00:15:25,21.3,50.5
2025-06-24,00:15:55,21.3,50.5
2025-06-24,00:16:25,21.3,50.5
2025-06-24,00:16:55,21.3,50.5
2025-06-24,00:17:25,21.3,50.5
2025-06-24,00:17:55,21.3,50.5
2025-06-24,00:18:25,21.3,50.5
2025-06-24,00:18:55,21.3,50.5
2025-06-24,00:19:25,21.3,50.5
2025-06-24,00:19:55,21.3,50.5
2025-06-24,00:20:25,21.3,50.5
2025-06-24,00:20:55,21.3,50.5
2025-06-24,00:21:25,21.3,50.5
2025-06-24,00:21:55,21.3,50.5
2025-06-24,00:22:27,21.3,50.5
2025-06-24,00:22:57,21.3,50.5
2025-06-24,00:23:25,21.3,50.5
2025-06-24,00:23:55,21.3,50.5
2025-06-24,00:24:25,21.3,50.5
2025-06-24,00:24:55,21.3,50.5
2025-06-24,00:25:25,21.3,50.5
2025-06-24,00:25:55,21.3,50.5
2025-06-24,00:26:25,21.3,50.5
2025-06-24,00:26:55,21.3,50.5
2025-06-24,00:27:27,21.3,50.6
2025-06-24,00:27:55,21.3,50.5
2025-06-24,00:28:25,21.3,50.6
2025-06-24,00:28:55,21.3,50.6
2025-06-24,00:29:25,21.3,50.6
2025-06-24,00:29:55,21.3,50.6
2025-06-24,00:30:25,21.3,50.6
2025-06-24,00:30:57,21.3,50.6
2025-06-24,00:31:25,21.3,50.6
2025-06-24,00:31:55,21.3,50.6
2025-06-24,00:32:25,21.3,50.6
2025-06-24,00:32:55,21.3,50.6
2025-06-24,00:33:25,21.3,50.6
2025-06-24,00:33:55,21.3,50.6
2025-06-24,00:34:25,21.3,50.6
2025-06-24,00:34:55,21.3,50.6
2025-06-24,00:35:25,21.3,50.6
